activity_period,operating_airline,operating_airline_iata_code,geo_summary,geo_region,adjusted_passenger_count,year,month
200510,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9056,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,2092,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Canada,10103,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Canada,8022,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Canada,80,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Europe,27617,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Europe,26955,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Europe,1724,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Mexico,7347,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Mexico,8491,2005,October
200510,United Airlines - Pre 07/01/2013,UA,International,Mexico,460,2005,October
200510,Virgin Atlantic,VS,International,Europe,9604,2005,October
200510,Virgin Atlantic,VS,International,Europe,9751,2005,October
200510,WestJet Airlines,WS,International,Canada,1326,2005,October
200510,WestJet Airlines,WS,International,Canada,1458,2005,October
200511,ATA Airlines,TZ,Domestic,US,16855,2005,November
200511,ATA Airlines,TZ,Domestic,US,17376,2005,November
200511,ATA Airlines,TZ,Domestic,US,5822,2005,November
200511,ATA Airlines,TZ,International,Canada,284,2005,November
200511,ATA Airlines,TZ,International,Canada,284,2005,November
200511,Air Canada ,AC,International,Canada,18143,2005,November
200511,Air Canada ,AC,International,Canada,18144,2005,November
200511,Air China,CA,International,Asia,4550,2005,November
200511,Air China,CA,International,Asia,4149,2005,November
200511,Air France,AF,International,Europe,7121,2005,November
200511,Air France,AF,International,Europe,7574,2005,November
200511,Air New Zealand,NZ,International,Australia / Oceania,4085,2005,November
200511,Air New Zealand,NZ,International,Australia / Oceania,4583,2005,November
200511,AirTran Airways,FL,Domestic,US,5892,2005,November
200511,AirTran Airways,FL,Domestic,US,5929,2005,November
200511,Alaska Airlines,AS,Domestic,US,31136,2005,November
200511,Alaska Airlines,AS,Domestic,US,34920,2005,November
200511,Alaska Airlines,AS,Domestic,US,7846,2005,November
200511,Alaska Airlines,AS,International,Canada,5921,2005,November
200511,Alaska Airlines,AS,International,Canada,5889,2005,November
200511,Alaska Airlines,AS,International,Canada,538,2005,November
200511,Alaska Airlines,AS,International,Mexico,10845,2005,November
200511,Alaska Airlines,AS,International,Mexico,12576,2005,November
200511,Alaska Airlines,AS,International,Mexico,2506,2005,November
200511,All Nippon Airways,NH,International,Asia,5481,2005,November
200511,All Nippon Airways,NH,International,Asia,5304,2005,November
200511,American Airlines,AA,Domestic,US,132066,2005,November
200511,American Airlines,AA,Domestic,US,135008,2005,November
200511,American Eagle Airlines,MQ,Domestic,US,4390,2005,November
200511,American Eagle Airlines,MQ,Domestic,US,4409,2005,November
200511,Asiana Airlines,OZ,International,Asia,4814,2005,November
200511,Asiana Airlines,OZ,International,Asia,4569,2005,November
200511,British Airways,BA,International,Europe,15264,2005,November
200511,British Airways,BA,International,Europe,15554,2005,November
200511,Cathay Pacific,CX,International,Asia,9990,2005,November
200511,Cathay Pacific,CX,International,Asia,10097,2005,November
200511,China Airlines,CI,International,Asia,8954,2005,November
200511,China Airlines,CI,International,Asia,10234,2005,November
200511,Delta Air Lines,DL,Domestic,US,21390,2005,November
200511,Delta Air Lines,DL,Domestic,US,55102,2005,November
200511,Delta Air Lines,DL,Domestic,US,20550,2005,November
200511,Delta Air Lines,DL,Domestic,US,58191,2005,November
200511,EVA Airways,BR,International,Asia,10713,2005,November
200511,EVA Airways,BR,International,Asia,11792,2005,November
200511,Frontier Airlines,F9,Domestic,US,13080,2005,November
200511,Frontier Airlines,F9,Domestic,US,12922,2005,November
200511,Hawaiian Airlines,HA,Domestic,US,6792,2005,November
200511,Hawaiian Airlines,HA,Domestic,US,7195,2005,November
200511,Horizon Air ,QX,Domestic,US,4339,2005,November
200511,Horizon Air ,QX,Domestic,US,4472,2005,November
200511,Independence Air,DH,Domestic,US,1555,2005,November
200511,Independence Air,DH,Domestic,US,1790,2005,November
200511,Japan Airlines,JL,International,Asia,6925,2005,November
200511,Japan Airlines,JL,International,Asia,8103,2005,November
200511,KLM Royal Dutch Airlines,KL,International,Europe,7535,2005,November
200511,KLM Royal Dutch Airlines,KL,International,Europe,7110,2005,November
200511,Korean Air Lines,KE,International,Asia,4514,2005,November
200511,Korean Air Lines,KE,International,Asia,4409,2005,November
200511,Lufthansa German Airlines,LH,International,Europe,15301,2005,November
200511,Lufthansa German Airlines,LH,International,Europe,15229,2005,November
200511,Mesa Airlines,YV,Domestic,US,1201,2005,November
200511,Mesa Airlines,YV,Domestic,US,1441,2005,November
200511,Mexicana Airlines,MX,International,Mexico,5431,2005,November
200511,Mexicana Airlines,MX,International,Mexico,8184,2005,November
200511,Midwest Airlines,YX,Domestic,US,1468,2005,November
200511,Midwest Airlines,YX,Domestic,US,2537,2005,November
200511,Northwest Airlines,NW,Domestic,US,44859,2005,November
200511,Northwest Airlines,NW,Domestic,US,46200,2005,November
200511,Northwest Airlines,NW,International,Asia,6199,2005,November
200511,Northwest Airlines,NW,International,Asia,5965,2005,November
200511,Philippine Airlines,PR,International,Asia,9116,2005,November
200511,Philippine Airlines,PR,International,Asia,8086,2005,November
200511,Singapore Airlines,SQ,International,Asia,15019,2005,November
200604,Mesa Airlines,YV,Domestic,US,1253,2006,April
200511,Singapore Airlines,SQ,International,Asia,16438,2005,November
200511,SkyWest Airlines,OO,Domestic,US,6431,2005,November
200511,SkyWest Airlines,OO,Domestic,US,6472,2005,November
200511,SkyWest Airlines,OO,Domestic,US,90860,2005,November
200511,SkyWest Airlines,OO,Domestic,US,89742,2005,November
200511,SkyWest Airlines,OO,International,Canada,3046,2005,November
200511,SkyWest Airlines,OO,International,Canada,3064,2005,November
200511,Sun Country Airlines,SY,Domestic,US,3868,2005,November
200511,Sun Country Airlines,SY,Domestic,US,3811,2005,November
200511,TACA,TA,International,Central America,4105,2005,November
200511,TACA,TA,International,Central America,4259,2005,November
200511,US Airways,US ,Domestic,US,27469,2005,November
200511,US Airways,US ,Domestic,US,29799,2005,November
200511,US Airways,US ,Domestic,US,33531,2005,November
200511,US Airways,US ,Domestic,US,33243,2005,November
200511,United Airlines,UA,Domestic,US,46958,2005,November
200511,United Airlines,UA,Domestic,US,47813,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Domestic,US,58938,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Domestic,US,57821,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Domestic,US,380704,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Domestic,US,374221,2005,November
200511,United Airlines - Pre 07/01/2013,UA,Domestic,US,14598,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Asia,64080,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Asia,60797,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Asia,6930,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,7591,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,7850,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,2822,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Canada,7794,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Canada,7651,2005,November
200512,Alaska Airlines,AS,International,Mexico,12586,2005,December
200511,United Airlines - Pre 07/01/2013,UA,International,Europe,21996,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Europe,21571,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Europe,1218,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Mexico,8612,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Mexico,9649,2005,November
200511,United Airlines - Pre 07/01/2013,UA,International,Mexico,316,2005,November
200511,Virgin Atlantic,VS,International,Europe,8021,2005,November
200511,Virgin Atlantic,VS,International,Europe,8174,2005,November
200511,WestJet Airlines,WS,International,Canada,1268,2005,November
200511,WestJet Airlines,WS,International,Canada,1283,2005,November
200512,ATA Airlines,TZ,Domestic,US,15373,2005,December
200512,ATA Airlines,TZ,Domestic,US,16790,2005,December
200512,ATA Airlines,TZ,Domestic,US,4804,2005,December
200512,Air Canada ,AC,International,Canada,19200,2005,December
200512,Air Canada ,AC,International,Canada,19481,2005,December
200512,Air Canada Jazz,QK,International,Canada,554,2005,December
200512,Air Canada Jazz,QK,International,Canada,509,2005,December
200512,Air China,CA,International,Asia,4261,2005,December
200512,Air China,CA,International,Asia,3543,2005,December
200512,Air France,AF,International,Europe,7158,2005,December
200512,Air France,AF,International,Europe,7456,2005,December
200512,Air New Zealand,NZ,International,Australia / Oceania,7406,2005,December
200512,Air New Zealand,NZ,International,Australia / Oceania,6473,2005,December
200512,AirTran Airways,FL,Domestic,US,5847,2005,December
200512,AirTran Airways,FL,Domestic,US,5844,2005,December
200512,Alaska Airlines,AS,Domestic,US,27640,2005,December
200512,Alaska Airlines,AS,Domestic,US,35412,2005,December
200512,Alaska Airlines,AS,Domestic,US,11806,2005,December
200512,Alaska Airlines,AS,International,Canada,6655,2005,December
200512,Alaska Airlines,AS,International,Canada,6847,2005,December
200512,Alaska Airlines,AS,International,Canada,294,2005,December
200512,Alaska Airlines,AS,International,Mexico,9142,2005,December
200512,Alaska Airlines,AS,International,Mexico,3474,2005,December
200512,All Nippon Airways,NH,International,Asia,5355,2005,December
200512,All Nippon Airways,NH,International,Asia,5895,2005,December
200512,American Airlines,AA,Domestic,US,127085,2005,December
200512,American Airlines,AA,Domestic,US,130393,2005,December
200512,American Eagle Airlines,MQ,Domestic,US,4423,2005,December
200512,American Eagle Airlines,MQ,Domestic,US,4313,2005,December
200512,Asiana Airlines,OZ,International,Asia,4768,2005,December
200512,Asiana Airlines,OZ,International,Asia,5020,2005,December
200512,British Airways,BA,International,Europe,15058,2005,December
200512,British Airways,BA,International,Europe,15271,2005,December
200512,Cathay Pacific,CX,International,Asia,9813,2005,December
200512,Cathay Pacific,CX,International,Asia,10442,2005,December
200512,China Airlines,CI,International,Asia,9680,2005,December
200512,China Airlines,CI,International,Asia,11506,2005,December
200512,Delta Air Lines,DL,Domestic,US,21336,2005,December
200512,Delta Air Lines,DL,Domestic,US,54864,2005,December
200512,Delta Air Lines,DL,Domestic,US,22322,2005,December
200512,Delta Air Lines,DL,Domestic,US,57401,2005,December
200512,EVA Airways,BR,International,Asia,11032,2005,December
200512,EVA Airways,BR,International,Asia,12336,2005,December
200512,Frontier Airlines,F9,Domestic,US,12855,2005,December
200512,Frontier Airlines,F9,Domestic,US,13049,2005,December
200512,Hawaiian Airlines,HA,Domestic,US,7024,2005,December
200512,Hawaiian Airlines,HA,Domestic,US,7602,2005,December
200512,Horizon Air ,QX,Domestic,US,4113,2005,December
200512,Horizon Air ,QX,Domestic,US,4462,2005,December
200512,Japan Airlines,JL,International,Asia,7094,2005,December
200512,Japan Airlines,JL,International,Asia,9192,2005,December
200512,KLM Royal Dutch Airlines,KL,International,Europe,7324,2005,December
200512,KLM Royal Dutch Airlines,KL,International,Europe,7237,2005,December
200512,Korean Air Lines,KE,International,Asia,4474,2005,December
200604,Mesa Airlines,YV,Domestic,US,1133,2006,April
200512,Korean Air Lines,KE,International,Asia,5101,2005,December
200512,Lufthansa German Airlines,LH,International,Europe,14696,2005,December
200512,Lufthansa German Airlines,LH,International,Europe,14949,2005,December
200512,Mesa Airlines,YV,Domestic,US,1158,2005,December
200512,Mesa Airlines,YV,Domestic,US,1638,2005,December
200512,Mexicana Airlines,MX,International,Mexico,5890,2005,December
200512,Mexicana Airlines,MX,International,Mexico,10450,2005,December
200512,Midwest Airlines,YX,Domestic,US,1739,2005,December
200512,Midwest Airlines,YX,Domestic,US,2554,2005,December
200512,Northwest Airlines,NW,Domestic,US,46348,2005,December
200512,Northwest Airlines,NW,Domestic,US,47663,2005,December
200512,Northwest Airlines,NW,International,Asia,6331,2005,December
200512,Northwest Airlines,NW,International,Asia,6520,2005,December
200512,Philippine Airlines,PR,International,Asia,7623,2005,December
200512,Philippine Airlines,PR,International,Asia,12657,2005,December
200512,Singapore Airlines,SQ,International,Asia,16877,2005,December
200512,Singapore Airlines,SQ,International,Asia,18197,2005,December
200512,SkyWest Airlines,OO,Domestic,US,4376,2005,December
200512,SkyWest Airlines,OO,Domestic,US,3897,2005,December
200512,SkyWest Airlines,OO,Domestic,US,90313,2005,December
200512,SkyWest Airlines,OO,Domestic,US,90500,2005,December
200512,SkyWest Airlines,OO,International,Canada,3188,2005,December
200512,SkyWest Airlines,OO,International,Canada,3258,2005,December
200512,Sun Country Airlines,SY,Domestic,US,4318,2005,December
200512,Sun Country Airlines,SY,Domestic,US,4146,2005,December
200512,TACA,TA,International,Central America,5371,2005,December
200512,TACA,TA,International,Central America,7536,2005,December
200512,US Airways,US ,Domestic,US,29880,2005,December
200512,US Airways,US ,Domestic,US,25505,2005,December
200512,US Airways,US ,Domestic,US,33736,2005,December
200512,US Airways,US ,Domestic,US,26801,2005,December
200512,United Airlines,UA,Domestic,US,47525,2005,December
200512,United Airlines,UA,Domestic,US,49674,2005,December
200512,United Airlines - Pre 07/01/2013,UA,Domestic,US,58428,2005,December
200512,United Airlines - Pre 07/01/2013,UA,Domestic,US,62840,2005,December
200512,United Airlines - Pre 07/01/2013,UA,Domestic,US,392724,2005,December
200512,United Airlines - Pre 07/01/2013,UA,Domestic,US,382711,2005,December
200512,United Airlines - Pre 07/01/2013,UA,Domestic,US,17826,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Asia,62911,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Asia,67674,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Asia,6996,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9418,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9790,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,2048,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Canada,11266,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Canada,11319,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Canada,128,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Europe,22422,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Europe,22376,2005,December
200512,United Airlines - Pre 07/01/2013,UA,International,Europe,952,2005,December
